timestamp(ms),adc1,adc2,adc3,
1747073425.419,0.241935,0.209677,0,
1747073425.42,0.254839,0.206452,0,
1747073425.421,0.222581,0.167742,0.009677,
1747073425.422,0.270968,0.193548,0.006452,
1747073425.423,0.222581,0.190323,0,
1747073425.424,0.23871,0.196774,0.012903,
1747073425.425,0.335484,0.212903,0.006452,
1747073425.426,0.364516,0.219355,0.003226,
1747073425.427,0.354839,0.23871,0.016129,
1747073425.428,0.377419,0.267742,0.003226,
1747073425.429,0.322581,0.287097,0.016129,
1747073425.43,0.316129,0.296774,0.012903,
1747073425.431,0.422581,0.316129,0.022581,
1747073425.432,0.390323,0.316129,0.009677,
1747073425.433,0.403226,0.332258,0,
1747073425.434,0.422581,0.325806,0,
1747073425.435,0.422581,0.309677,0.009677,
1747073425.436,0.345161,0.306452,0.003226,
1747073425.437,0.419355,0.290323,0,
1747073425.438,0.332258,0.280645,0.009677,
1747073425.439,0.377419,0.267742,0.003226,
1747073425.44,0.364516,0.258065,0.016129,
1747073425.441,0.390323,0.245161,0.006452,
1747073425.442,0.425806,0.264516,0.009677,
1747073425.443,0.396774,0.277419,0,
1747073425.444,0.354839,0.264516,0.022581,
1747073425.445,0.409677,0.245161,0,
1747073425.446,0.367742,0.270968,0.009677,
1747073425.447,0.36129,0.229032,0.151613,
1747073425.448,0.422581,0.325806,0.009677,
1747073425.449,0.358065,0.232258,0.009677,
1747073425.45,0.425806,0.354839,0.003226,
1747073425.451,0.429032,0.383871,0.012903,
1747073425.452,0.454839,0.325806,0.032258,
1747073425.453,0.380645,0.332258,0,
1747073425.454,0.393548,0.312903,0.003226,
1747073425.455,0.451613,0.374194,0.022581,
1747073425.456,0.419355,0.422581,3.287097,
1747073425.457,0.458065,0.409677,3.3,
1747073425.458,0.341935,0.396774,3.3,
1747073425.459,0.351613,0.406452,3.3,
1747073425.46,0.409677,0.367742,3.3,
1747073425.461,0.396774,0.422581,3.3,
1747073425.462,0.332258,0.332258,3.3,
1747073425.463,0.212903,0.422581,3.3,
1747073425.464,0.322581,0.432258,3.293548,
1747073425.465,0.270968,0.383871,3.3,
1747073425.466,0.2,0.396774,3.293548,
1747073425.467,0.264516,0.370968,3.3,
1747073425.468,0.206452,0.364516,3.296774,
1747073425.469,0.225806,0.367742,3.3,
1747073425.47,0.254839,0.387097,3.3,
1747073425.471,0.241935,0.377419,3.3,
1747073425.472,0.251613,0.33871,3.293548,
1747073425.473,0.280645,0.393548,3.258065,
1747073425.474,0.277419,0.409677,3.3,
1747073425.475,0.296774,0.43871,3.3,
1747073425.476,0.306452,0.387097,3.3,
1747073425.477,0.329032,0.435484,3.3,
1747073425.478,0.348387,0.422581,3.3,
1747073425.479,0.36129,0.435484,3.3,
1747073425.48,0.364516,0.370968,3.3,
1747073425.481,0.374194,0.358065,3.3,
1747073425.482,0.370968,0.422581,3.3,
1747073425.483,0.358065,0.412903,3.274194,
1747073425.484,0.325806,0.270968,3.3,
1747073425.485,0.325806,0.319355,3.283871,
1747073425.486,0.329032,0.348387,3.3,
1747073425.487,0.303226,0.267742,3.3,
1747073425.488,0.290323,0.212903,3.3,
1747073425.489,0.3,0.277419,3.3,
1747073425.49,0.274194,0.229032,3.3,
1747073425.491,0.23871,0.232258,3.3,
1747073425.492,0.209677,0.2,3.3,
1747073425.493,0.222581,0.164516,3.3,
1747073425.494,0.232258,0.187097,3.3,
1747073425.495,0.216129,0.203226,3.3,
1747073425.496,0.212903,0.229032,3.3,
1747073425.497,0.274194,0.209677,3.3,
1747073425.498,0.235484,0.23871,3.3,
1747073425.499,0.367742,0.245161,3.3,
1747073425.502,0.406452,0.287097,3.283871,
1747073425.503,0.4,0.309677,3.3,
1747073425.504,0.458065,0.332258,3.3,
1747073425.505,0.445161,0.332258,3.3,
1747073425.506,0.429032,0.312903,3.3,
1747073425.507,0.293548,0.309677,3.3,
1747073425.508,0.422581,0.296774,3.3,
1747073425.509,0.409677,0.290323,3.3,
1747073425.51,0.441935,0.258065,3.3,
1747073425.511,0.396774,0.264516,3.3,
1747073425.512,0.380645,0.267742,3.3,
1747073425.513,0.425806,0.229032,3.3,
1747073425.514,0.348387,0.258065,3.3,
1747073425.515,0.374194,0.258065,3.293548,
1747073425.516,0.422581,0.251613,3.3,
1747073425.517,0.309677,0.251613,3.3,
1747073425.518,0.364516,0.248387,3.293548,
1747073425.519,0.435484,0.316129,3.3,
1747073425.52,0.441935,0.322581,3.280645,
1747073425.521,0.36129,0.232258,3.3,
1747073425.522,0.454839,0.358065,3.3,
1747073425.523,0.46129,0.354839,3.3,
1747073425.524,0.409677,0.309677,3.3,
1747073425.525,0.441935,0.412903,3.3,
1747073425.526,0.387097,0.358065,3.3,
1747073425.527,0.380645,0.364516,3.3,
1747073425.528,0.451613,0.441935,3.3,
1747073425.529,0.422581,0.364516,3.3,
1747073425.53,0.441935,0.432258,3.3,
1747073425.531,0.364516,0.358065,3.3,
1747073425.532,0.335484,0.425806,3.296774,
1747073425.533,0.267742,0.416129,3.3,
1747073425.534,0.277419,0.425806,3.3,
1747073425.535,0.3,0.377419,3.296774,
1747073425.536,0.280645,0.406452,3.3,
1747073425.537,0.187097,0.429032,3.296774,
1747073425.538,0.26129,0.387097,3.3,
1747073425.539,0.206452,0.36129,3.3,
1747073425.54,0.216129,0.383871,3.3,
1747073425.541,0.219355,0.36129,3.3,
1747073425.542,0.270968,0.367742,3.296774,
1747073425.543,0.26129,0.409677,3.3,
1747073425.544,0.283871,0.354839,3.3,
1747073425.545,0.254839,0.358065,3.3,
1747073425.546,0.283871,0.383871,3.296774,
1747073425.547,0.306452,0.422581,3.3,
1747073425.548,0.319355,0.422581,3.3,
1747073425.549,0.325806,0.429032,3.3,
1747073425.55,0.325806,0.406452,3.3,
1747073425.551,0.364516,0.435484,3.283871,
1747073425.552,0.348387,0.390323,3.270968,
1747073425.553,0.367742,0.416129,3.3,
1747073425.554,0.364516,0.422581,3.3,
1747073425.555,0.358065,0.4,3.3,
1747073425.556,0.329032,0.335484,3.3,
1747073425.557,0.332258,0.390323,0.012903,
1747073425.558,0.290323,0.290323,0.006452,
1747073425.559,0.283871,0.209677,0.006452,
1747073425.56,0.3,0.309677,0,
1747073425.561,0.283871,0.23871,0.012903,
1747073425.562,0.232258,0.193548,0.025806,
1747073425.563,0.241935,0.2,0.006452,
1747073425.564,0.222581,0.167742,0.003226,
1747073425.565,0.219355,0.177419,0,
1747073425.566,0.209677,0.2,0,
1747073425.567,0.212903,0.203226,0,
1747073425.568,0.316129,0.203226,0.006452,
1747073425.569,0.267742,0.212903,0,
1747073425.57,0.26129,0.232258,0,
1747073425.571,0.387097,0.251613,0,
1747073425.572,0.290323,0.283871,0.006452,
1747073425.573,0.341935,0.296774,0,
1747073425.574,0.358065,0.309677,0.009677,
1747073425.575,0.445161,0.303226,0.006452,
1747073425.576,0.393548,0.322581,0.009677,
1747073425.577,0.406452,0.325806,0.009677,
1747073425.578,0.406452,0.322581,0,
1747073425.579,0.441935,0.290323,0.003226,
1747073425.58,0.4,0.293548,0.009677,
1747073425.581,0.387097,0.280645,0,
1747073425.582,0.403226,0.274194,0.022581,
1747073425.583,0.429032,0.26129,0.009677,
1747073425.584,0.374194,0.241935,0.019355,
1747073425.585,0.393548,0.251613,0,
1747073425.586,0.409677,0.287097,0.012903,
1747073425.587,0.4,0.3,0,
1747073425.588,0.332258,0.248387,0,
1747073425.589,0.4,0.293548,0,
1747073425.591,0.387097,0.264516,0.009677,
1747073425.592,0.374194,0.241935,0.012903,
1747073425.593,0.390323,0.296774,0.003226,
1747073425.594,0.441935,0.303226,0.006452,
1747073425.595,0.409677,0.351613,0,
1747073425.596,0.435484,0.409677,0.006452,
1747073425.597,0.43871,0.419355,0,
1747073425.598,0.435484,0.425806,0.009677,
1747073425.599,0.448387,0.445161,0.012903,
1747073425.6,0.458065,0.380645,0,
1747073425.601,0.348387,0.406452,0.006452,
1747073425.602,0.290323,0.409677,0,
1747073425.603,0.393548,0.43871,0,
1747073425.604,0.4,0.441935,0.003226,
1747073425.605,0.245161,0.406452,0.019355,
1747073425.606,0.341935,0.370968,0.016129,
1747073425.607,0.270968,0.432258,0.019355,
1747073425.608,0.193548,0.429032,0,
1747073425.609,0.2,0.390323,0.009677,
1747073425.61,0.193548,0.393548,0.019355,
1747073425.611,0.241935,0.364516,0,
1747073425.612,0.219355,0.377419,0,
1747073425.613,0.212903,0.351613,0.009677,
1747073425.614,0.26129,0.332258,0.025806,
1747073425.615,0.274194,0.403226,0,
1747073425.616,0.274194,0.303226,0.022581,
1747073425.617,0.26129,0.412903,0,
1747073425.618,0.280645,0.33871,0.019355,
1747073425.619,0.303226,0.409677,0,
1747073425.62,0.329032,0.432258,0.012903,
1747073425.621,0.33871,0.435484,0.006452,
1747073425.622,0.348387,0.435484,0,
1747073425.623,0.367742,0.406452,0.012903,
1747073425.624,0.367742,0.370968,0.022581,
1747073425.625,0.364516,0.403226,0.009677,
1747073425.626,0.345161,0.409677,0.003226,
1747073425.627,0.341935,0.4,0.003226,
1747073425.628,0.312903,0.396774,0,
1747073425.629,0.3,0.219355,0.006452,
1747073425.63,0.312903,0.329032,0.012903,
1747073425.631,0.303226,0.322581,0,
1747073425.632,0.280645,0.293548,0.009677,
1747073425.633,0.212903,0.219355,0.016129,
1747073425.634,0.232258,0.212903,0.006452,
1747073425.635,0.222581,0.280645,0,
1747073425.636,0.196774,0.183871,0.012903,
1747073425.637,0.216129,0.196774,0,
1747073425.638,0.209677,0.203226,0.003226,
1747073425.639,0.219355,0.203226,0.019355,
1747073425.64,0.280645,0.219355,0.003226,
1747073425.641,0.3,0.248387,0.006452,
1747073425.642,0.335484,0.270968,0.009677,
1747073425.643,0.303226,0.280645,0,
1747073425.644,0.367742,0.264516,0.003226,
1747073425.645,0.390323,0.306452,0.012903,
1747073425.646,0.422581,0.325806,0,
1747073425.647,0.43871,0.306452,0,
1747073425.648,0.412903,0.325806,0,
1747073425.649,0.419355,0.309677,0.006452,
1747073425.65,0.390323,0.293548,0.003226,
1747073425.651,0.406452,0.290323,0.006452,
1747073425.652,0.412903,0.26129,0.012903,
1747073425.653,0.419355,0.274194,0,
1747073425.654,0.429032,0.264516,0.006452,
1747073425.655,0.412903,0.258065,0.009677,
1747073425.656,0.409677,0.26129,3.3,
1747073425.657,0.409677,0.241935,3.3,
1747073425.658,0.409677,0.287097,3.3,
1747073425.659,0.409677,0.264516,3.3,
1747073425.66,0.354839,0.248387,3.3,
1747073425.661,0.409677,0.290323,3.3,
1747073425.662,0.432258,0.312903,3.3,
1747073425.663,0.412903,0.332258,3.290323,
1747073425.664,0.429032,0.335484,3.3,
1747073425.665,0.429032,0.367742,3.3,
1747073425.666,0.458065,0.377419,3.3,
1747073425.667,0.454839,0.396774,3.3,
1747073425.668,0.43871,0.419355,3.3,
1747073425.669,0.403226,0.348387,3.3,
1747073425.672,0.416129,0.425806,3.3,
1747073425.673,0.435484,0.441935,3.3,
1747073425.674,0.383871,0.435484,3.3,
1747073425.675,0.322581,0.429032,3.3,
1747073425.676,0.306452,0.380645,3.3,
1747073425.677,0.280645,0.429032,3.3,
1747073425.678,0.248387,0.383871,3.3,
1747073425.679,0.325806,0.412903,3.3,
1747073425.68,0.196774,0.425806,3.3,
1747073425.681,0.190323,0.422581,3.3,
1747073425.682,0.222581,0.383871,3.3,
1747073425.683,0.177419,0.409677,3.3,
1747073425.684,0.229032,0.409677,3.3,
1747073425.685,0.270968,0.383871,3.293548,
1747073425.686,0.267742,0.36129,3.296774,
1747073425.687,0.277419,0.4,3.296774,
1747073425.688,0.283871,0.409677,3.3,
1747073425.689,0.274194,0.348387,3.3,
1747073425.69,0.290323,0.377419,3.296774,
1747073425.691,0.325806,0.409677,3.3,
1747073425.692,0.316129,0.380645,3.296774,
1747073425.693,0.358065,0.432258,3.3,
1747073425.694,0.367742,0.387097,3.3,
1747073425.695,0.348387,0.354839,3.3,
1747073425.696,0.374194,0.432258,3.296774,
1747073425.697,0.364516,0.422581,3.3,
1747073425.698,0.351613,0.409677,3.293548,
1747073425.699,0.345161,0.380645,3.3,
1747073425.7,0.309677,0.251613,3.3,
1747073425.701,0.3,0.296774,3.3,
1747073425.702,0.296774,0.280645,3.287097,
1747073425.703,0.280645,0.209677,3.3,
1747073425.704,0.251613,0.203226,3.3,
1747073425.705,0.270968,0.222581,3.3,
1747073425.706,0.241935,0.229032,3.3,
1747073425.707,0.219355,0.164516,3.296774,
1747073425.708,0.216129,0.187097,3.3,
1747073425.709,0.219355,0.2,3.3,
1747073425.71,0.209677,0.216129,3.3,
1747073425.711,0.348387,0.209677,3.3,
1747073425.712,0.264516,0.225806,3.3,
1747073425.713,0.335484,0.264516,3.3,
1747073425.714,0.341935,0.270968,3.3,
1747073425.715,0.396774,0.293548,3.3,
1747073425.716,0.393548,0.3,3.3,
1747073425.717,0.412903,0.283871,3.3,
1747073425.718,0.409677,0.325806,3.3,
1747073425.719,0.46129,0.306452,3.3,
1747073425.72,0.46129,0.335484,3.3,
1747073425.721,0.380645,0.316129,3.3,
1747073425.722,0.445161,0.287097,3.3,
1747073425.723,0.445161,0.264516,3.290323,
1747073425.724,0.4,0.280645,3.3,
1747073425.725,0.425806,0.274194,3.296774,
1747073425.726,0.429032,0.26129,3.3,
1747073425.727,0.429032,0.229032,3.3,
1747073425.728,0.387097,0.251613,3.3,
1747073425.729,0.409677,0.277419,3.3,
1747073425.73,0.4,0.258065,3.3,
1747073425.731,0.341935,0.241935,3.3,
1747073425.732,0.393548,0.293548,3.3,
1747073425.733,0.4,0.277419,3.3,
1747073425.734,0.354839,0.232258,3.3,
1747073425.735,0.454839,0.312903,3.3,
1747073425.736,0.409677,0.274194,3.3,
1747073425.737,0.374194,0.264516,3.3,
1747073425.738,0.370968,0.293548,3.3,
1747073425.739,0.445161,0.409677,3.3,
1747073425.74,0.448387,0.432258,3.3,
1747073425.741,0.43871,0.425806,3.3,
1747073425.742,0.432258,0.435484,3.3,
1747073425.743,0.451613,0.451613,3.3,
1747073425.744,0.393548,0.422581,3.3,
1747073425.745,0.432258,0.432258,3.277419,
1747073425.746,0.419355,0.429032,3.3,
1747073425.747,0.377419,0.409677,3.3,
1747073425.748,0.209677,0.422581,3.3,
1747073425.749,0.216129,0.419355,3.3,
1747073425.75,0.280645,0.432258,3.3,
1747073425.751,0.235484,0.429032,3.3,
1747073425.752,0.2,0.396774,3.3,
1747073425.753,0.203226,0.33871,3.3,
1747073425.754,0.219355,0.403226,3.293548,
1747073425.755,0.225806,0.4,3.3,
1747073425.756,0.251613,0.387097,0.006452,
1747073425.757,0.248387,0.419355,0,
1747073425.758,0.245161,0.335484,0,
1747073425.759,0.251613,0.387097,0,
1747073425.76,0.277419,0.422581,0,
1747073425.761,0.274194,0.403226,0.006452,
1747073425.762,0.303226,0.36129,0.012903,
1747073425.763,0.319355,0.4,0.012903,
1747073425.764,0.345161,0.432258,0,
1747073425.765,0.329032,0.393548,0.025806,
1747073425.766,0.367742,0.43871,0,
1747073425.767,0.367742,0.422581,0,
1747073425.768,0.36129,0.390323,0.003226,
1747073425.769,0.358065,0.383871,0.009677,
1747073425.77,0.316129,0.258065,0.003226,
1747073425.771,0.322581,0.296774,0.003226,
1747073425.772,0.325806,0.332258,0.016129,
1747073425.773,0.293548,0.209677,0.012903,
1747073425.774,0.287097,0.241935,0.006452,
1747073425.775,0.274194,0.303226,0,
1747073425.776,0.258065,0.229032,0.019355,
1747073425.777,0.2,0.196774,0.009677,
1747073425.778,0.219355,0.183871,0.012903,
1747073425.779,0.212903,0.177419,0.003226,
1747073425.78,0.222581,0.193548,0,
1747073425.781,0.2,0.216129,0,
1747073425.782,0.251613,0.212903,0,
1747073425.783,0.283871,0.23871,0.003226,
1747073425.784,0.364516,0.225806,0.003226,
1747073425.785,0.306452,0.254839,0.006452,
1747073425.786,0.409677,0.270968,0,
1747073425.787,0.422581,0.283871,0,
1747073425.788,0.4,0.283871,0.006452,
1747073425.789,0.445161,0.283871,0,
1747073425.79,0.432258,0.329032,0,
1747073425.791,0.432258,0.325806,0.012903,
1747073425.792,0.429032,0.322581,0.006452,
1747073425.793,0.429032,0.303226,0,
1747073425.794,0.432258,0.296774,0.012903,
1747073425.795,0.387097,0.283871,0.016129,
1747073425.796,0.390323,0.270968,0.003226,
1747073425.797,0.370968,0.264516,0,
1747073425.798,0.383871,0.251613,0,
1747073425.799,0.419355,0.232258,0.016129,
1747073425.8,0.341935,0.251613,0.006452,
1747073425.801,0.387097,0.264516,0.009677,
1747073425.802,0.4,0.287097,0,
1747073425.803,0.425806,0.290323,0.003226,
1747073425.804,0.390323,0.248387,0.019355,
1747073425.805,0.412903,0.329032,0.016129,
1747073425.806,0.393548,0.264516,0,
1747073425.807,0.387097,0.296774,0.009677,
1747073425.808,0.451613,0.335484,0.006452,
1747073425.809,0.419355,0.4,0.012903,
1747073425.81,0.419355,0.383871,0.012903,
1747073425.811,0.409677,0.377419,0.012903,
1747073425.812,0.416129,0.406452,0.019355,
1747073425.813,0.464516,0.393548,0.022581,
1747073425.814,0.341935,0.406452,0,
1747073425.815,0.429032,0.43871,0.003226,
1747073425.816,0.409677,0.441935,0.006452,
1747073425.817,0.358065,0.351613,0,
1747073425.818,0.293548,0.432258,0,
1747073425.819,0.296774,0.33871,0.019355,
1747073425.82,0.245161,0.422581,0,
1747073425.821,0.23871,0.393548,0.012903,
1747073425.822,0.303226,0.429032,0,
1747073425.823,0.245161,0.358065,0.019355,
1747073425.824,0.190323,0.409677,0.006452,
1747073425.825,0.232258,0.412903,0.009677,
1747073425.826,0.245161,0.396774,0,
1747073425.827,0.245161,0.383871,0.016129,
1747073425.829,0.245161,0.380645,0,
1747073425.83,0.270968,0.380645,0.009677,
1747073425.831,0.245161,0.322581,0.012903,
1747073425.832,0.270968,0.36129,0.009677,
1747073425.833,0.280645,0.403226,0,
1747073425.834,0.309677,0.432258,0.009677,
1747073425.835,0.319355,0.425806,0.003226,
1747073425.839,0.332258,0.393548,0.003226,
1747073425.84,0.367742,0.358065,0.016129,
1747073425.841,0.325806,0.309677,0.012903,
1747073425.842,0.341935,0.367742,0,
1747073425.843,0.332258,0.251613,0,
1747073425.844,0.306452,0.225806,0.009677,
1747073425.845,0.290323,0.283871,0.006452,
1747073425.846,0.280645,0.225806,0,
1747073425.847,0.245161,0.180645,0,
1747073425.848,0.235484,0.170968,0.016129,
1747073425.849,0.225806,0.174194,0.012903,
1747073425.85,0.222581,0.16129,0.019355,
1747073425.851,0.212903,0.2,0.006452,
1747073425.852,0.209677,0.193548,0.006452,
1747073425.853,0.212903,0.203226,0,
1747073425.854,0.23871,0.2,0.016129,
1747073425.855,0.219355,0.23871,0,
1747073425.856,0.23871,0.245161,0.006452,
1747073425.857,0.341935,0.254839,3.3,
1747073425.858,0.312903,0.296774,3.280645,
1747073425.859,0.364516,0.283871,3.3,
1747073425.86,0.419355,0.312903,3.245161,
1747073425.861,0.441935,0.325806,3.3,
1747073425.862,0.46129,0.309677,3.296774,
1747073425.863,0.432258,0.335484,,
1747073425.864,0.412903,0.306452,3.296774,
1747073425.865,0.432258,0.303226,3.3,
1747073425.866,0.422581,0.290323,3.3,
1747073425.867,0.377419,0.283871,3.293548,
1747073425.868,0.454839,0.26129,3.3,
1747073425.869,0.441935,0.245161,3.3,
1747073425.87,0.425806,0.251613,3.3,
1747073425.871,0.332258,0.251613,3.3,
1747073425.872,0.4,0.258065,3.290323,
1747073425.873,0.383871,0.264516,3.3,
1747073425.874,0.351613,0.254839,3.3,
1747073425.875,0.370968,0.3,3.293548,
1747073425.876,0.367742,0.245161,3.3,
1747073425.877,0.429032,0.309677,3.3,
1747073425.878,0.341935,0.258065,3.3,
1747073425.879,0.409677,0.316129,3.3,
1747073425.88,0.387097,0.274194,3.3,
1747073425.881,0.422581,0.290323,3.3,
1747073425.882,0.409677,0.367742,3.296774,
1747073425.883,0.451613,0.406452,3.3,
1747073425.884,0.370968,0.387097,3.3,
1747073425.885,0.46129,0.441935,3.3,
1747073425.886,0.412903,0.358065,3.3,
1747073425.887,0.380645,0.422581,3.283871,
1747073425.888,0.435484,0.448387,3.3,
1747073425.889,0.364516,0.358065,3.290323,
1747073425.89,0.325806,0.36129,3.3,
1747073425.891,0.358065,0.370968,3.293548,
1747073425.892,0.251613,0.422581,3.3,
1747073425.893,0.248387,0.425806,3.3,
1747073425.894,0.309677,0.416129,3.3,
1747073425.895,0.251613,0.364516,3.296774,
1747073425.896,0.241935,0.377419,3.296774,
1747073425.897,0.222581,0.390323,3.3,
1747073425.898,0.248387,0.409677,3.3,
1747073425.899,0.267742,0.422581,3.3,
1747073425.9,0.245161,0.341935,3.3,
1747073425.901,0.267742,0.380645,3.3,
1747073425.902,0.277419,0.377419,3.3,
1747073425.903,0.283871,0.393548,3.3,
1747073425.905,0.306452,0.409677,3.3,
1747073425.906,0.329032,0.367742,3.3,
1747073425.907,0.341935,0.370968,3.3,
1747073425.908,0.354839,0.419355,3.293548,
1747073425.909,0.377419,0.409677,3.3,
1747073425.91,0.374194,0.412903,3.3,
1747073425.911,0.364516,0.422581,3.3,
1747073425.912,0.36129,0.412903,3.3,
1747073425.913,0.348387,0.370968,3.290323,
1747073425.914,0.316129,0.235484,3.296774,
1747073425.915,0.329032,0.329032,3.3,
1747073425.916,0.293548,0.23871,3.3,
1747073425.917,0.290323,0.216129,3.3,
1747073425.918,0.26129,0.222581,3.293548,
1747073425.919,0.277419,0.232258,3.290323,
1747073425.92,0.232258,0.177419,3.3,
1747073425.921,0.225806,0.396774,3.280645,
1747073425.922,0.216129,0.180645,3.3,
1747073425.923,0.216129,0.190323,3.3,
1747073425.924,0.219355,0.206452,3.3,
1747073425.925,0.245161,0.203226,3.3,
1747073425.926,0.229032,0.235484,3.3,
1747073425.927,0.322581,0.254839,3.283871,
1747073425.928,0.403226,0.258065,3.3,
1747073425.929,0.4,0.26129,3.3,
1747073425.93,0.348387,0.274194,3.3,
1747073425.931,0.416129,0.303226,3.3,
1747073425.932,0.354839,0.322581,3.3,
1747073425.933,0.425806,0.329032,3.3,
1747073425.934,0.451613,0.329032,3.3,
1747073425.935,0.412903,0.322581,3.3,
1747073425.936,0.348387,0.306452,3.3,
1747073425.937,0.43871,0.3,3.3,
1747073425.938,0.409677,0.280645,3.3,
1747073425.939,0.441935,0.277419,3.3,
1747073425.94,0.435484,0.258065,3.3,
1747073425.941,0.416129,0.232258,3.3,
1747073425.942,0.390323,0.258065,3.3,
1747073425.943,0.409677,0.290323,3.3,
1747073425.944,0.396774,0.267742,3.3,
1747073425.945,0.403226,0.251613,3.290323,
1747073425.946,0.351613,0.248387,3.3,
1747073425.947,0.390323,0.293548,3.3,
1747073425.948,0.390323,0.274194,3.3,
1747073425.949,0.351613,0.248387,3.3,
1747073425.95,0.425806,0.341935,3.3,
1747073425.951,0.43871,0.274194,3.3,
1747073425.952,0.454839,0.377419,3.290323,
1747073425.953,0.448387,0.33871,3.3,
1747073425.954,0.458065,0.403226,3.3,
1747073425.955,0.419355,0.429032,3.3,
1747073425.956,0.432258,0.422581,3.3,
1747073425.957,0.435484,0.409677,0,
1747073425.958,0.4,0.429032,0.006452,
1747073425.959,0.306452,0.412903,0.012903,
1747073425.96,0.403226,0.390323,0.003226,
1747073425.961,0.345161,0.43871,0.012903,
1747073425.962,0.377419,0.43871,0,
1747073425.963,0.335484,0.409677,0,
1747073425.964,0.283871,0.432258,0.006452,
1747073425.965,0.206452,0.393548,0.003226,
1747073425.966,0.209677,0.374194,0.009677,
1747073425.967,0.190323,0.348387,0.003226,
1747073425.968,0.2,0.403226,0.006452,
1747073425.969,0.23871,0.409677,0,
1747073425.97,0.219355,0.345161,0,
1747073425.971,0.254839,0.351613,0,
1747073425.972,0.264516,0.380645,0.009677,
1747073425.973,0.245161,0.341935,0.006452,
1747073425.974,0.274194,0.412903,0.009677,
1747073425.975,0.26129,0.367742,0,
1747073425.976,0.303226,0.4,0.003226,
1747073425.977,0.325806,0.403226,0.009677,
1747073425.978,0.329032,0.435484,0.003226,
1747073425.979,0.348387,0.422581,0.022581,
1747073425.98,0.358065,0.429032,0,
