timestamp(ms),adc1,adc2,adc3,
"1747073284.291","0.258065","0.390323","0.009677",
"1747073284.292","0.219355","0.380645","0.012903",
"1747073284.293","0.235484","0.390323","0.006452",
"1747073284.294","0.267742","0.409677","0.022581",
"1747073284.295","0.26129","0.335484","0.022581",
"1747073284.296","0.267742","0.409677","0.012903",
"1747073284.297","0.283871","0.393548","0.019355",
"1747073284.298","0.283871","0.406452","3.3",
"1747073284.299","0.309677","0.416129","3.3",
"1747073284.3","0.316129","0.441935","3.3",
"1747073284.301","0.33871","0.435484","3.3",
"1747073284.302","0.348387","0.409677","3.3",
"1747073284.303","0.370968","0.441935","3.3",
"1747073284.304","0.374194","0.43871","3.3",
"1747073284.305","0.380645","0.380645","3.3",
"1747073284.306","0.374194","0.409677","3.3",
"1747073284.307","0.367742","0.387097","3.3",
"1747073284.308","0.332258","0.306452","3.3",
"1747073284.309","0.322581","0.303226","3.3",
"1747073284.31","0.303226","0.264516","3.3",
"1747073284.311","0.316129","0.33871","3.3",
"1747073284.312","0.309677","0.33871","3.3",
"1747073284.313","0.270968","0.258065","3.3",
"1747073284.314","0.248387","0.164516","3.3",
"1747073284.315","0.241935","0.164516","3.3",
"1747073284.316","0.254839","0.187097","3.3",
"1747073284.317","0.225806","0.203226","3.3",
"1747073284.318","0.245161","0.196774","3.3",
"1747073284.319","0.225806","0.212903","3.3",
"1747073284.32","0.325806","0.216129","3.3",
"1747073284.321","0.33871","0.225806","3.3",
"1747073284.323","0.3","0.229032","3.3",
"1747073284.324","0.348387","0.267742","3.3",
"1747073284.325","0.43871","0.274194","3.290323",
"1747073284.326","0.441935","0.316129","3.3",
"1747073284.327","0.409677","0.329032","3.3",
"1747073284.328","0.46129","0.341935","3.3",
"1747073284.329","0.458065","0.309677","3.3",
"1747073284.33","0.409677","0.322581","3.3",
"1747073284.331","0.406452","0.309677","3.3",
"1747073284.332","0.454839","0.283871","3.3",
"1747073284.333","0.441935","0.296774","3.3",
"1747073284.334","0.441935","0.270968","3.3",
"1747073284.335","0.36129","0.258065","3.3",
"1747073284.336","0.432258","0.248387","3.3",
"1747073284.337","0.425806","0.241935","3.3",
"1747073284.338","0.367742","0.26129","3.3",
"1747073284.339","0.370968","0.26129","3.3",
"1747073284.34","0.406452","0.248387","3.3",
"1747073284.341","0.358065","0.245161","3.3",
"1747073284.342","0.403226","0.254839","3.3",
"1747073284.343","0.396774","0.293548","3.3",
"1747073284.344","0.406452","0.306452","3.3",
"1747073284.345","0.409677","0.280645","3.3",
"1747073284.346","0.409677","0.26129","3.3",
"1747073284.347","0.367742","0.283871","3.3",
"1747073284.348","0.4","0.303226","3.3",
"1747073284.349","0.445161","0.419355","3.3",
"1747073284.35","0.374194","0.36129","3.3",
"1747073284.351","0.451613","0.435484","3.3",
"1747073284.352","0.467742","0.454839","3.3",
"1747073284.353","0.345161","0.403226","3.3",
"1747073284.354","0.329032","0.406452","3.3",
"1747073284.355","0.367742","0.358065","3.3",
"1747073284.356","0.409677","0.435484","3.3",
"1747073284.357","0.396774","0.429032","3.3",
"1747073284.358","0.248387","0.403226","3.3",
"1747073284.359","0.248387","0.396774","3.3",
"1747073284.36","0.232258","0.403226","3.3",
"1747073284.361","0.23871","0.332258","3.3",
"1747073284.362","0.206452","0.36129","3.3",
"1747073284.363","0.26129","0.409677","3.3",
"1747073284.364","0.219355","0.409677","3.3",
"1747073284.365","0.23871","0.367742","3.3",
"1747073284.366","0.283871","0.409677","3.3",
"1747073284.367","0.270968","0.409677","3.3",
"1747073284.368","0.283871","0.425806","3.3",
"1747073284.369","0.277419","0.409677","3.296774",
"1747073284.37","0.312903","0.435484","3.3",
"1747073284.371","0.316129","0.409677","3.3",
"1747073284.372","0.335484","0.441935","3.3",
"1747073284.373","0.354839","0.396774","3.3",
"1747073284.374","0.364516","0.429032","3.3",
"1747073284.375","0.377419","0.43871","3.3",
"1747073284.376","0.354839","0.380645","3.3",
