
+1.698000E+00,+2.359925E+00,+3.747186E+00,1
+1.700500E+00,+2.215452E+00,+4.136633E+00,1
+1.703000E+00,+2.058417E+00,+3.012261E+00,1
+1.705500E+00,+1.970477E+00,+3.464523E+00,1
+1.708000E+00,+2.680276E+00,+3.904221E+00,1
+1.710500E+00,+2.341080E+00,+3.860251E+00,1
+1.713000E+00,+2.661432E+00,+3.703216E+00,1
+1.715500E+00,+2.278266E+00,+3.464523E+00,1
+1.718000E+00,+2.202890E+00,+4.180603E+00,1
+1.720500E+00,+2.673995E+00,+3.671809E+00,1
+1.723000E+00,+2.278266E+00,+4.180603E+00,1
+1.725500E+00,+2.711684E+00,+4.482110E+00,1
+1.728000E+00,+2.680276E+00,+4.061256E+00,1
+1.730500E+00,+3.082287E+00,+3.810000E+00,1
+1.733000E+00,+3.063442E+00,+4.161759E+00,1
+1.735500E+00,+3.390075E+00,+3.464523E+00,1
+1.738000E+00,+3.320980E+00,+4.262261E+00,1
+1.740500E+00,+3.283292E+00,+3.879095E+00,1
+1.743000E+00,+3.063442E+00,+4.325075E+00,1
+1.745500E+00,+3.251885E+00,+4.218291E+00,1
+1.748000E+00,+3.082287E+00,+3.941909E+00,1
+1.750500E+00,+3.484297E+00,+4.142914E+00,1
+1.753000E+00,+3.647613E+00,+3.797437E+00,1
+1.755500E+00,+3.251885E+00,+4.312512E+00,1
+1.758000E+00,+3.000628E+00,+2.855226E+00,1
+1.760500E+00,+3.013191E+00,+3.803719E+00,1
+1.763000E+00,+3.245603E+00,+3.156734E+00,1
+1.765500E+00,+2.743091E+00,+2.723316E+00,1
+1.768000E+00,+2.516960E+00,+3.169296E+00,1
+1.770500E+00,+2.611181E+00,+3.269799E+00,1
+1.773000E+00,+2.114950E+00,+1.988392E+00,1
+1.775500E+00,+2.787060E+00,+2.936884E+00,1
+1.778000E+00,+2.516960E+00,+2.258492E+00,1
+1.780500E+00,+2.077261E+00,+2.139146E+00,1
+1.783000E+00,+2.096106E+00,+2.132864E+00,1
+1.785500E+00,+1.769472E+00,+1.994673E+00,1
+1.788000E+00,+2.077261E+00,+1.611507E+00,1
+1.790500E+00,+1.813442E+00,+1.592663E+00,1
+1.793000E+00,+1.675251E+00,+1.328844E+00,1
+1.795500E+00,+1.675251E+00,+1.837638E+00,1
+1.798000E+00,+1.876256E+00,+1.410502E+00,0
+1.800500E+00,+1.813442E+00,+1.931859E+00,0
+1.803000E+00,+1.913945E+00,+1.693166E+00,0
+1.805500E+00,+2.215452E+00,+1.931859E+00,0
+1.808000E+00,+2.121231E+00,+1.730854E+00,0
+1.810500E+00,+2.818467E+00,+2.264774E+00,0
+1.813000E+00,+2.114950E+00,+1.969548E+00,0
+1.815500E+00,+2.447864E+00,+2.302462E+00,0
+1.818000E+00,+2.875000E+00,+2.176834E+00,0
+1.820500E+00,+3.145101E+00,+2.327588E+00,0
+1.823000E+00,+3.157663E+00,+2.333869E+00,0
+1.825500E+00,+3.653895E+00,+2.365276E+00,0
