1747070796.691,0.254839,0.409677,3.3,
1747070796.692,0.351613,0.451613,3.3,
1747070796.693,0.36129,0.448387,3.3,
1747070796.694,0.293548,0.245161,3.3,
1747070796.695,0.303226,0.248387,3.3,
1747070796.696,0.241935,0.196774,3.3,
1747070796.697,0.4,0.229032,3.3,
1747070796.698,0.325806,0.267742,3.3,
1747070796.699,0.409677,0.322581,3.3,
1747070796.7,0.46129,0.280645,3.3,
1747070796.702,0.445161,0.274194,3.3,
1747070796.703,0.4,0.264516,3.3,
1747070796.704,0.406452,0.280645,0.022581,
1747070796.705,0.409677,0.341935,0.016129,
1747070796.706,0.387097,0.280645,0.012903,
1747070796.707,0.454839,0.380645,0.016129,
1747070796.708,0.458065,0.390323,0,
1747070796.709,0.354839,0.309677,0.009677,
1747070796.71,0.474194,0.383871,0.016129,
1747070796.711,0.383871,0.351613,0,
1747070796.712,0.477419,0.474194,0.009677,
1747070796.713,0.483871,0.435484,0,
1747070796.714,0.448387,0.464516,0.009677,
1747070796.715,0.36129,0.445161,0.012903,
1747070796.716,0.370968,0.406452,0.003226,
1747070796.717,0.306452,0.448387,0,
1747070796.718,0.36129,0.425806,0.009677,
1747070796.719,0.393548,0.467742,0.009677,
1747070796.72,0.374194,0.464516,0.003226,
1747070796.721,0.274194,0.46129,0.006452,
1747070796.722,0.319355,0.451613,0.009677,
1747070796.723,0.267742,0.370968,0.003226,
1747070796.724,0.206452,0.393548,0.012903,
1747070796.725,0.212903,0.425806,0.022581,
1747070796.726,0.280645,0.458065,0,
1747070796.727,0.241935,0.406452,0,
1747070796.728,0.251613,0.43871,0.009677,
1747070796.729,0.254839,0.409677,0.025806,
1747070796.73,0.258065,0.393548,0.009677,
1747070796.731,0.254839,0.409677,0.003226,
1747070796.732,0.270968,0.46129,0,
1747070796.733,0.293548,0.448387,0.003226,
1747070796.734,0.293548,0.435484,0.006452,
1747070796.735,0.332258,0.458065,0.003226,
1747070796.736,0.335484,0.429032,0.012903,
1747070796.737,0.36129,0.409677,0.003226,
1747070796.738,0.341935,0.396774,0,
1747070796.739,0.364516,0.380645,0.006452,
1747070796.74,0.351613,0.448387,0.016129,
1747070796.741,0.33871,0.409677,0.006452,
1747070796.742,0.335484,0.33871,0.025806,
1747070796.743,0.306452,0.377419,0,
1747070796.744,0.277419,0.258065,0,
1747070796.745,0.303226,0.345161,0.006452,
1747070796.746,0.264516,0.23871,0.003226,
1747070796.747,0.241935,0.203226,0.016129,
1747070796.748,0.232258,0.187097,0,
1747070796.749,0.23871,0.232258,0.006452,
1747070796.75,0.23871,0.183871,0.012903,
1747070796.751,0.23871,0.193548,0.016129,
1747070796.752,0.290323,0.222581,0.025806,
1747070796.753,0.277419,0.229032,0.012903,
1747070796.754,0.267742,0.216129,0,
1747070796.755,0.374194,0.225806,0.032258,
1747070796.756,0.332258,0.258065,0,
1747070796.757,0.303226,0.264516,0.016129,
1747070796.758,0.335484,0.274194,0.009677,
1747070796.759,0.464516,0.264516,0,
1747070796.76,0.406452,0.306452,0.012903,
1747070796.761,0.467742,0.319355,0.016129,
1747070796.762,0.477419,0.309677,0.012903,
1747070796.763,0.380645,0.319355,0.003226,
1747070796.764,0.467742,0.283871,0.006452,
1747070796.765,0.422581,0.277419,0,
1747070796.766,0.464516,0.293548,0.009677,
1747070796.767,0.409677,0.26129,0,
1747070796.768,0.4,0.254839,0,
1747070796.769,0.46129,0.232258,0.048387,
1747070796.77,0.509677,0.251613,0.035484,
1747070796.771,0.441935,0.26129,0.012903,
1747070796.772,0.354839,0.26129,0.032258,
1747070796.773,0.364516,0.270968,0.006452,
1747070796.774,0.403226,0.267742,0.025806,
1747070796.775,0.409677,0.322581,0.009677,
1747070796.776,0.374194,0.267742,0.009677,
1747070796.777,0.4,0.303226,0.012903,
1747070796.778,0.370968,0.283871,0,
1747070796.779,0.467742,0.358065,0.006452,
1747070796.78,0.451613,0.393548,0.012903,
1747070796.781,0.367742,0.293548,0.016129,
1747070796.782,0.390323,0.345161,0.012903,
1747070796.783,0.467742,0.467742,0.003226,
1747070796.784,0.464516,0.477419,0,
1747070796.785,0.422581,0.451613,0.012903,
1747070796.786,0.474194,0.487097,0.012903,
1747070796.787,0.348387,0.43871,0.006452,
1747070796.788,0.451613,0.464516,0,
1747070796.789,0.425806,0.467742,0.009677,
1747070796.79,0.367742,0.4,0.019355,
1747070796.791,0.335484,0.406452,0.019355,
1747070796.792,0.270968,0.464516,0.012903,
1747070796.793,0.203226,0.458065,0.009677,
1747070796.794,0.312903,0.445161,0.012903,
1747070796.795,0.190323,0.429032,0.019355,
1747070796.796,0.245161,0.435484,0,
1747070796.797,0.203226,0.435484,0.003226,
1747070796.798,0.270968,0.409677,0.006452,
1747070796.799,0.283871,0.451613,0.029032,
1747070796.8,0.254839,0.377419,0,
1747070796.801,0.274194,0.412903,3.290323,
1747070796.802,0.280645,0.451613,3.3,
1747070796.803,0.277419,0.419355,3.3,
1747070796.804,0.290323,0.435484,3.3,
1747070796.805,0.290323,0.429032,3.3,
1747070796.806,0.316129,0.390323,3.3,
1747070796.807,0.33871,0.470968,3.3,
1747070796.808,0.354839,0.467742,3.3,
1747070796.809,0.370968,0.435484,3.290323,
1747070796.81,0.374194,0.448387,3.3,
1747070796.811,0.36129,0.429032,3.3,
1747070796.812,0.348387,0.425806,3.3,
