
+1.800500E+00,+3.949121E+00,+2.201960E+00,1
+1.803000E+00,+3.339824E+00,+2.717035E+00,1
+1.805500E+00,+3.440327E+00,+2.704472E+00,1
+1.808000E+00,+3.722990E+00,+2.534874E+00,1
+1.810500E+00,+3.220477E+00,+2.201960E+00,1
+1.813000E+00,+4.269472E+00,+2.114020E+00,1
+1.815500E+00,+4.426508E+00,+2.641658E+00,1
+1.818000E+00,+4.250628E+00,+2.214523E+00,1
+1.820500E+00,+3.823493E+00,+3.062512E+00,1
+1.823000E+00,+4.395101E+00,+2.647940E+00,1
+1.825500E+00,+4.658920E+00,+3.602713E+00,1
+1.828000E+00,+4.369975E+00,+3.627839E+00,1
+1.830500E+00,+4.294598E+00,+3.753467E+00,1
+1.833000E+00,+4.194096E+00,+3.923065E+00,1
+1.835500E+00,+3.408920E+00,+4.218291E+00,1
+1.838000E+00,+3.000628E+00,+4.343920E+00,1
+1.840500E+00,+3.214196E+00,+3.747186E+00,1
+1.843000E+00,+3.446608E+00,+3.376583E+00,1
+1.845500E+00,+2.586055E+00,+4.048693E+00,1
+1.848000E+00,+2.158920E+00,+3.539899E+00,1
+1.850500E+00,+2.542086E+00,+3.678090E+00,1
+1.853000E+00,+1.731784E+00,+2.974573E+00,1
+1.855500E+00,+2.447864E+00,+3.307487E+00,1
+1.858000E+00,+2.114950E+00,+3.941909E+00,1
+1.860500E+00,+2.479271E+00,+4.004724E+00,1
+1.863000E+00,+2.862437E+00,+3.847688E+00,1
+1.865500E+00,+2.341080E+00,+3.665528E+00,1
+1.868000E+00,+2.642588E+00,+3.747186E+00,1
+1.870500E+00,+2.950377E+00,+4.274824E+00,1
+1.873000E+00,+3.101131E+00,+3.778593E+00,1
+1.875500E+00,+3.484297E+00,+3.910502E+00,1
+1.878000E+00,+3.967965E+00,+3.621558E+00,1
+1.880500E+00,+3.421483E+00,+3.552462E+00,1
+1.883000E+00,+3.283292E+00,+3.357739E+00,1
+1.885500E+00,+2.975503E+00,+3.602713E+00,1
+1.888000E+00,+3.082287E+00,+2.698191E+00,1
+1.890500E+00,+2.881281E+00,+3.062512E+00,1
+1.893000E+00,+2.881281E+00,+2.861507E+00,1
+1.895500E+00,+2.680276E+00,+2.409246E+00,1
+1.898000E+00,+1.920226E+00,+1.969548E+00,1
+1.900500E+00,+1.807161E+00,+1.605226E+00,0
+1.903000E+00,+1.876256E+00,+1.347688E+00,0
+1.905500E+00,+1.185302E+00,+1.730854E+00,0
+1.908000E+00,+1.750628E+00,+1.850201E+00,0
+1.910500E+00,+2.284548E+00,+1.931859E+00,0
+1.913000E+00,+2.535804E+00,+2.352713E+00,0
+1.915500E+00,+3.854900E+00,+2.396683E+00,0
+1.918000E+00,+3.559673E+00,+2.616533E+00,0
+1.920500E+00,+3.810930E+00,+3.005980E+00,0
+1.923000E+00,+3.722990E+00,+2.936884E+00,0
+1.925500E+00,+3.779523E+00,+3.075075E+00,0
+1.928000E+00,+4.445352E+00,+2.698191E+00,0
+1.930500E+00,+4.219221E+00,+2.930603E+00,0
+1.933000E+00,+3.685302E+00,+2.553718E+00,0
+1.935500E+00,+4.395101E+00,+2.566281E+00,0
+1.938000E+00,+3.565955E+00,+2.415528E+00,0
+1.940500E+00,+4.150126E+00,+2.264774E+00,0
+1.943000E+00,+3.886307E+00,+2.497186E+00,0
+1.945500E+00,+4.194096E+00,+2.333869E+00,0
+1.948000E+00,+3.603643E+00,+2.013517E+00,0
+1.950500E+00,+3.415201E+00,+2.459497E+00,0
+1.953000E+00,+3.886307E+00,+2.352713E+00,0
+1.955500E+00,+3.716709E+00,+1.994673E+00,0
+1.958000E+00,+3.327261E+00,+2.459497E+00,0
+1.960500E+00,+4.288317E+00,+2.867789E+00,0
+1.963000E+00,+4.470477E+00,+2.830100E+00,0
+1.965500E+00,+4.087312E+00,+3.709497E+00,0
+1.968000E+00,+4.489322E+00,+3.621558E+00,0
+1.970500E+00,+3.748116E+00,+3.803719E+00,0
