
+1.400500E+00,+3.415201E+00,+2.402965E+00,1
+1.403000E+00,+2.918970E+00,+2.371558E+00,1
+1.405500E+00,+3.220477E+00,+2.440653E+00,1
+1.408000E+00,+3.521985E+00,+2.415528E+00,1
+1.410500E+00,+3.352387E+00,+2.063769E+00,1
+1.413000E+00,+2.988065E+00,+1.931859E+00,1
+1.415500E+00,+1.939070E+00,+1.900452E+00,1
+1.418000E+00,+2.001885E+00,+2.132864E+00,1
+1.420500E+00,+2.209171E+00,+1.931859E+00,1
+1.423000E+00,+1.895101E+00,+1.712010E+00,1
+1.425500E+00,+1.876256E+00,+1.360251E+00,1
+1.428000E+00,+1.876256E+00,+1.649196E+00,1
+1.430500E+00,+1.543342E+00,+1.661759E+00,1
+1.433000E+00,+1.656407E+00,+1.730854E+00,1
+1.435500E+00,+1.537060E+00,+1.529849E+00,1
+1.438000E+00,+1.920226E+00,+1.812512E+00,1
+1.440500E+00,+2.347362E+00,+1.793668E+00,1
+1.443000E+00,+2.460427E+00,+1.931859E+00,1
+1.445500E+00,+1.876256E+00,+2.503467E+00,1
+1.448000E+00,+2.359925E+00,+2.572563E+00,1
+1.450500E+00,+2.548367E+00,+2.340151E+00,1
+1.453000E+00,+3.207915E+00,+2.315025E+00,1
+1.455500E+00,+2.617462E+00,+3.923065E+00,1
+1.458000E+00,+2.642588E+00,+3.652965E+00,1
+1.460500E+00,+2.818467E+00,+2.804975E+00,1
+1.463000E+00,+3.264447E+00,+3.137889E+00,1
+1.465500E+00,+3.082287E+00,+3.772311E+00,1
+1.468000E+00,+3.201633E+00,+3.853970E+00,1
+1.470500E+00,+2.881281E+00,+3.477085E+00,1
+1.473000E+00,+3.685302E+00,+3.759749E+00,1
+1.475500E+00,+3.314699E+00,+4.142914E+00,1
+1.478000E+00,+3.402638E+00,+4.224573E+00,1
+1.480500E+00,+3.685302E+00,+4.212010E+00,1
+1.483000E+00,+3.283292E+00,+4.343920E+00,1
+1.485500E+00,+3.528266E+00,+4.205729E+00,1
+1.488000E+00,+3.245603E+00,+3.740904E+00,1
+1.490500E+00,+3.214196E+00,+4.142914E+00,1
+1.493000E+00,+3.082287E+00,+3.960754E+00,1
+1.495500E+00,+2.912689E+00,+3.910502E+00,1
+1.498000E+00,+2.918970E+00,+4.343920E+00,1
+1.500500E+00,+2.680276E+00,+4.142914E+00,0
+1.503000E+00,+2.680276E+00,+4.325075E+00,0
+1.505500E+00,+2.510678E+00,+3.634121E+00,0
+1.508000E+00,+2.680276E+00,+4.180603E+00,0
+1.510500E+00,+2.479271E+00,+4.073819E+00,0
+1.513000E+00,+2.680276E+00,+4.287387E+00,0
+1.515500E+00,+2.140075E+00,+3.678090E+00,0
+1.518000E+00,+2.397613E+00,+3.495930E+00,0
+1.520500E+00,+2.347362E+00,+3.872814E+00,0
+1.523000E+00,+1.932789E+00,+4.306231E+00,0
+1.525500E+00,+2.586055E+00,+3.941909E+00,0
+1.528000E+00,+1.995603E+00,+3.338894E+00,0
+1.530500E+00,+2.341080E+00,+3.075075E+00,0
+1.533000E+00,+2.278266E+00,+3.904221E+00,0
+1.535500E+00,+2.246859E+00,+3.571306E+00,0
+1.538000E+00,+2.284548E+00,+3.784874E+00,0
+1.540500E+00,+2.284548E+00,+4.212010E+00,0
+1.543000E+00,+2.372488E+00,+3.521055E+00,0
+1.545500E+00,+2.604900E+00,+3.803719E+00,0
+1.548000E+00,+3.038317E+00,+3.784874E+00,0
+1.550500E+00,+2.743091E+00,+4.004724E+00,0
+1.553000E+00,+3.484297E+00,+3.634121E+00,0
+1.555500E+00,+3.377513E+00,+3.401708E+00,0
+1.558000E+00,+3.804648E+00,+4.023568E+00,0
+1.560500E+00,+3.025754E+00,+4.067538E+00,0
+1.563000E+00,+4.489322E+00,+3.923065E+00,0
+1.565500E+00,+3.207915E+00,+4.343920E+00,0
+1.568000E+00,+4.407663E+00,+4.061256E+00,0
+1.570500E+00,+4.212940E+00,+4.212010E+00,0
+1.573000E+00,+3.779523E+00,+4.526080E+00,0
+1.575500E+00,+3.641332E+00,+4.111507E+00,0
+1.578000E+00,+4.250628E+00,+3.250955E+00,0
+1.580500E+00,+4.426508E+00,+3.935628E+00,0
+1.583000E+00,+3.396357E+00,+3.665528E+00,0
+1.585500E+00,+4.319724E+00,+3.137889E+00,0
+1.588000E+00,+4.206658E+00,+3.577588E+00,0
+1.590500E+00,+4.024498E+00,+3.615276E+00,0
+1.593000E+00,+4.143844E+00,+3.608995E+00,0
+1.595500E+00,+4.162689E+00,+3.433115E+00,0
+1.598000E+00,+3.641332E+00,+2.214523E+00,0
+1.600500E+00,+4.426508E+00,+2.874070E+00,1
+1.603000E+00,+4.269472E+00,+2.044925E+00,1
+1.605500E+00,+4.118719E+00,+2.905477E+00,1
+1.608000E+00,+3.283292E+00,+2.415528E+00,1
+1.610500E+00,+3.754397E+00,+1.812512E+00,1
+1.613000E+00,+3.741834E+00,+2.622814E+00,1
+1.615500E+00,+4.024498E+00,+2.271055E+00,1
+1.618000E+00,+3.521985E+00,+1.812512E+00,1
+1.620500E+00,+3.082287E+00,+1.994673E+00,1
+1.623000E+00,+3.848618E+00,+1.931859E+00,1
+1.625500E+00,+4.024498E+00,+1.793668E+00,1
+1.628000E+00,+3.679020E+00,+2.051206E+00,1
+1.630500E+00,+3.892588E+00,+2.459497E+00,1
+1.633000E+00,+3.540829E+00,+2.333869E+00,1
+1.635500E+00,+3.823493E+00,+2.132864E+00,1
+1.638000E+00,+4.043342E+00,+2.208241E+00,1
+1.640500E+00,+4.294598E+00,+2.264774E+00,1
+1.643000E+00,+4.614950E+00,+2.333869E+00,1
+1.645500E+00,+3.980528E+00,+1.963266E+00,1
+1.648000E+00,+4.206658E+00,+2.453216E+00,1
+1.650500E+00,+4.212940E+00,+2.402965E+00,1
+1.653000E+00,+3.503141E+00,+2.717035E+00,1
+1.655500E+00,+4.162689E+00,+2.365276E+00,1
+1.658000E+00,+3.810930E+00,+2.974573E+00,1
+1.660500E+00,+4.081030E+00,+2.798693E+00,1
+1.663000E+00,+4.231784E+00,+2.918040E+00,1
+1.665500E+00,+4.489322E+00,+2.597688E+00,1
+1.668000E+00,+4.206658E+00,+2.974573E+00,1
+1.670500E+00,+4.011935E+00,+2.804975E+00,1
+1.673000E+00,+3.503141E+00,+2.918040E+00,1
+1.675500E+00,+4.131282E+00,+2.874070E+00,1
+1.678000E+00,+3.729271E+00,+2.773568E+00,1
+1.680500E+00,+3.364950E+00,+2.465779E+00,1
+1.683000E+00,+3.408920E+00,+2.371558E+00,1
+1.685500E+00,+3.327261E+00,+2.164271E+00,1
+1.688000E+00,+3.088568E+00,+2.453216E+00,1
+1.690500E+00,+3.484297E+00,+2.201960E+00,1
+1.693000E+00,+3.390075E+00,+2.698191E+00,1
+1.695500E+00,+2.956658E+00,+2.534874E+00,1
+1.698000E+00,+2.724246E+00,+2.139146E+00,1
+1.700500E+00,+2.202890E+00,+2.208241E+00,0
+1.703000E+00,+2.278266E+00,+1.529849E+00,0
+1.705500E+00,+1.983040E+00,+1.592663E+00,0
+1.708000E+00,+1.675251E+00,+1.730854E+00,0
+1.710500E+00,+1.807161E+00,+1.592663E+00,0
+1.713000E+00,+2.058417E+00,+1.712010E+00,0
+1.715500E+00,+1.675251E+00,+1.529849E+00,0
+1.718000E+00,+1.712940E+00,+1.730854E+00,0
+1.720500E+00,+1.876256E+00,+1.931859E+00,0
+1.723000E+00,+1.857412E+00,+1.347688E+00,0
+1.725500E+00,+2.215452E+00,+2.007236E+00,0
+1.728000E+00,+2.234297E+00,+1.850201E+00,0
+1.730500E+00,+2.215452E+00,+2.000955E+00,0
+1.733000E+00,+2.096106E+00,+1.988392E+00,0
+1.735500E+00,+2.309673E+00,+3.106482E+00,0
+1.738000E+00,+2.598618E+00,+2.622814E+00,0
+1.740500E+00,+2.548367E+00,+2.880352E+00,0
+1.743000E+00,+2.881281E+00,+2.151708E+00,0
+1.745500E+00,+3.113694E+00,+3.294925E+00,0
+1.748000E+00,+3.044598E+00,+3.012261E+00,0
+1.750500E+00,+2.818467E+00,+3.671809E+00,0
+1.753000E+00,+3.082287E+00,+3.615276E+00,0
+1.755500E+00,+2.849874E+00,+3.973316E+00,0
+1.758000E+00,+3.484297E+00,+4.061256E+00,0
+1.760500E+00,+3.685302E+00,+3.602713E+00,0
+1.763000E+00,+3.484297E+00,+4.306231E+00,0
+1.765500E+00,+3.515704E+00,+3.985879E+00,0
+1.768000E+00,+3.484297E+00,+4.136633E+00,0
+1.770500E+00,+3.484297E+00,+3.941909E+00,0
+1.773000E+00,+3.082287E+00,+4.268543E+00,0
+1.775500E+00,+2.912689E+00,+4.375327E+00,0
+1.778000E+00,+3.119975E+00,+3.539899E+00,0
+1.780500E+00,+2.743091E+00,+3.941909E+00,0
+1.783000E+00,+3.063442E+00,+3.979598E+00,0
+1.785500E+00,+2.818467E+00,+3.803719E+00,0
+1.788000E+00,+2.881281E+00,+3.941909E+00,0
+1.790500E+00,+2.611181E+00,+3.678090E+00,0
+1.793000E+00,+2.441583E+00,+3.778593E+00,0
+1.795500E+00,+2.108668E+00,+4.155477E+00,0
+1.798000E+00,+2.479271E+00,+3.615276E+00,0
+1.800500E+00,+2.347362E+00,+3.810000E+00,0
+1.803000E+00,+2.297111E+00,+3.703216E+00,0
+1.805500E+00,+2.309673E+00,+3.772311E+00,0
+1.808000E+00,+2.359925E+00,+3.175578E+00,0
+1.810500E+00,+2.014447E+00,+3.407990E+00,0
+1.813000E+00,+2.479271E+00,+3.539899E+00,0
+1.815500E+00,+2.479271E+00,+2.892914E+00,0
+1.818000E+00,+2.435302E+00,+3.539899E+00,0
+1.820500E+00,+2.479271E+00,+3.206985E+00,0
+1.823000E+00,+2.240578E+00,+4.325075E+00,0
+1.825500E+00,+2.372488E+00,+3.985879E+00,0
+1.828000E+00,+2.875000E+00,+3.973316E+00,0
+1.830500E+00,+2.875000E+00,+3.470804E+00,0
+1.833000E+00,+2.661432E+00,+4.142914E+00,0
+1.835500E+00,+2.341080E+00,+3.156734E+00,0
+1.838000E+00,+3.163945E+00,+3.659246E+00,0
+1.840500E+00,+2.944096E+00,+3.866533E+00,0
+1.843000E+00,+3.157663E+00,+4.142914E+00,0
